root|https://www.astrazeneca.com/|archive-link-popup,block-wrapper,footer-component,homepage-content-set,homepage-hero,homepage-hero-story-wrapper,image-panel-feature,image-replace,l-constrained,l-one-block,l-one-block-c0,l-padded,link-image-panel-v2,main-section,modal-close,modal-content,modal-inner,modal-window,object-fit,pt-column-control-inverted,responsive-bg,responsive-image,rich-header,rich-text,single-content-item,tablesaw-enhanced,text-action-block,treding-story-content,video-module,video-template
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Locations/Maihara-Factory.jpg/jcr:content/renditions/original|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Locations/MedImmune-Gaithersburg.jpg/jcr:content/renditions/cq5dam.web.320.MedImmune-Gaithersburg.jpg|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Locations/MedImmune-Gaithersburg.jpg/jcr:content/renditions/original|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Locations/Shanghai-Zhangjiang.jpg/jcr:content/renditions/cq5dam.web.320.Shanghai-Zhangjiang.jpg|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Locations/Shanghai-Zhangjiang.jpg/jcr:content/renditions/original|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Logos/AstraZeneca-Logo.jpg/jcr:content/renditions/cq5dam.web.320.AstraZeneca-Logo.jpg|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Logos/AstraZeneca-Logo.jpg/jcr:content/renditions/original|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Operations-and-Manufacturing/Tablet-production.jpg/jcr:content/renditions/cq5dam.web.320.Tablet-production.jpg|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Operations-and-Manufacturing/Tablet-production.jpg/jcr:content/renditions/original|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/20150129.jpg/jcr:content/renditions/cq5dam.web.320.20150129.jpg|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/20150129.jpg/jcr:content/renditions/original|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/AZ1565_Equipment.jpg/jcr:content/renditions/cq5dam.web.320.AZ1565_Equipment.jpg|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/AZ1565_Equipment.jpg/jcr:content/renditions/original|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/AZ1572_Equipment.jpg/jcr:content/renditions/cq5dam.web.320.AZ1572_Equipment.jpg|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/AZ1572_Equipment.jpg/jcr:content/renditions/original|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/AZ1575_Equipment.jpg/jcr:content/renditions/cq5dam.web.320.AZ1575_Equipment.jpg|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/AZ1575_Equipment.jpg/jcr:content/renditions/original|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/AZ1598_Scientist.jpg/jcr:content/renditions/cq5dam.web.320.AZ1598_Scientist.jpg|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/AZ1598_Scientist.jpg/jcr:content/renditions/original|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/AZ1601_Scientist.jpg/jcr:content/renditions/cq5dam.web.320.AZ1601_Scientist.jpg|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/AZ1601_Scientist.jpg/jcr:content/renditions/original|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/AZ1607_Scientist.jpg/jcr:content/renditions/cq5dam.web.320.AZ1607_Scientist.jpg|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/AZ1607_Scientist.jpg/jcr:content/renditions/original|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/Biologics_in_the_treatment_of_asthma.jpg/jcr:content/renditions/cq5dam.web.320.Biologics_in_the_treatment_of_asthma.jpg|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/Biologics_in_the_treatment_of_asthma.jpg/jcr:content/renditions/original|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/Cardiac_regenerating_muscle_cells.jpg/jcr:content/renditions/cq5dam.web.320.Cardiac_regenerating_muscle_cells.jpg|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/Cardiac_regenerating_muscle_cells.jpg/jcr:content/renditions/original|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/Circulating%20tumour%20DNA.jpg/jcr:content/renditions/cq5dam.web.320.Circulating%20tumour%20DNA.jpg|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/Circulating%20tumour%20DNA.jpg/jcr:content/renditions/original|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/Investigation-of-protein-expression.jpg/jcr:content/renditions/cq5dam.web.320.Investigation-of-protein-expression.jpg|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/Investigation-of-protein-expression.jpg/jcr:content/renditions/original|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/Laboratory-testing.jpg/jcr:content/renditions/cq5dam.web.320.Laboratory-testing.jpg|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/Laboratory-testing.jpg/jcr:content/renditions/original|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/Messenger_RNA.jpg/jcr:content/renditions/cq5dam.web.320.Messenger_RNA.jpg|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/Messenger_RNA.jpg/jcr:content/renditions/original|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/Molecular-structure.jpg/jcr:content/renditions/cq5dam.web.320.Molecular-structure.jpg|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/Molecular-structure.jpg/jcr:content/renditions/original|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/Oncology_antibody.jpg/jcr:content/renditions/cq5dam.web.320.Oncology_antibody.jpg|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/Oncology_antibody.jpg/jcr:content/renditions/original|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/Pancreatic_beta_cells_at_different_stages_of_regeneration.jpg/jcr:content/renditions/cq5dam.web.320.Pancreatic_beta_cells_at_different_stages_of_regeneration.jpg|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/Pancreatic_beta_cells_at_different_stages_of_regeneration.jpg/jcr:content/renditions/original|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/R&D-Boston-USA.jpg/jcr:content/renditions/cq5dam.web.320.R&D-Boston-USA.jpg|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/R&D-Boston-USA.jpg/jcr:content/renditions/original|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/Research-and-Development.jpg/jcr:content/renditions/cq5dam.web.320.Research-and-Development.jpg|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/Research-and-Development.jpg/jcr:content/renditions/original|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/Robotics-used-for-the-analysis.jpg/jcr:content/renditions/cq5dam.web.320.Robotics-used-for-the-analysis.jpg|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/Robotics-used-for-the-analysis.jpg/jcr:content/renditions/original|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/TLR9_Endosome_and_Receptor.jpg/jcr:content/renditions/cq5dam.web.320.TLR9_Endosome_and_Receptor.jpg|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/TLR9_Endosome_and_Receptor.jpg/jcr:content/renditions/original|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/UK-Scientist-examining-one-of-our-development-compounds-AZD9291.jpg/jcr:content/renditions/cq5dam.web.320.UK-Scientist-examining-one-of-our-development-compounds-AZD9291.jpg|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/UK-Scientist-examining-one-of-our-development-compounds-AZD9291.jpg/jcr:content/renditions/original|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/UK-Scientists-discussing-one-of-our-development-compounds-AZD92.jpg/jcr:content/renditions/cq5dam.web.320.UK-Scientists-discussing-one-of-our-development-compounds-AZD92.jpg|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Image%20Bank/Research-and-Development/UK-Scientists-discussing-one-of-our-development-compounds-AZD92.jpg/jcr:content/renditions/original|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Investor_Relations/Audio%20replay%20of%20Farxiga%E2%80%99s%20DAPA-HF%20Investor%20Conference%20Call%20at%20ESC.mp3|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/Sustainability/7.%20Greenhouse%20gas%20emissions.jpg|NOT_IN_MIRROR
content|https://www.astrazeneca.com/content/dam/az/media-centre-docs/disc/AstraZeneca-Cambridge-Biomedical-Campus_DSC0437.jpg/jcr:content/renditions/cq5dam.web.320.AstraZeneca-Cambridge-Biomedical-Campus_DSC0437.jpg|NO_CLASSES
content|https://www.astrazeneca.com/content/dam/az/media-centre-docs/disc/AstraZeneca-Cambridge-Biomedical-Campus_DSC0437.jpg/jcr:content/renditions/original|NO_CLASSES
content|https://www.astrazeneca.com/content/dam/az/media-centre-docs/disc/Cambridge-Biomedical-Campus-overhead-view-DJI_0025.jpg/jcr:content/renditions/cq5dam.web.320.Cambridge-Biomedical-Campus-overhead-view-DJI_0025.jpg|NO_CLASSES
content|https://www.astrazeneca.com/content/dam/az/media-centre-docs/disc/Cambridge-Biomedical-Campus-overhead-view-DJI_0025.jpg/jcr:content/renditions/original|NO_CLASSES
content|https://www.astrazeneca.com/content/dam/az/media-centre-docs/disc/Discovery-Centre-DISC-Overhead-view-DJI_0007-2.jpg/jcr:content/renditions/cq5dam.web.320.Discovery-Centre-DISC-Overhead-view-DJI_0007-2.jpg|NO_CLASSES
content|https://www.astrazeneca.com/content/dam/az/media-centre-docs/disc/Discovery-Centre-DISC-Overhead-view-DJI_0007-2.jpg/jcr:content/renditions/original|NO_CLASSES
content|https://www.astrazeneca.com/content/dam/az/media-centre-docs/disc/Discovery-Centre-DISC-Overhead-view-DJI_0893.jpg/jcr:content/renditions/cq5dam.web.320.Discovery-Centre-DISC-Overhead-view-DJI_0893.jpg|NO_CLASSES
content|https://www.astrazeneca.com/content/dam/az/media-centre-docs/disc/Discovery-Centre-DISC-Overhead-view-DJI_0893.jpg/jcr:content/renditions/original|NO_CLASSES
content|https://www.astrazeneca.com/content/dam/az/media-centre-docs/disc/Discovery-Centre-DISC-an-office-area_DSC8963.jpg/jcr:content/renditions/cq5dam.web.320.Discovery-Centre-DISC-an-office-area_DSC8963.jpg|NO_CLASSES
content|https://www.astrazeneca.com/content/dam/az/media-centre-docs/disc/Discovery-Centre-DISC-an-office-area_DSC8963.jpg/jcr:content/renditions/original|NO_CLASSES
content|https://www.astrazeneca.com/content/dam/az/media-centre-docs/disc/Discovery-Centre-courtyard-overhead.jpg/jcr:content/renditions/cq5dam.web.320.Discovery-Centre-courtyard-overhead.jpg|NO_CLASSES
content|https://www.astrazeneca.com/content/dam/az/media-centre-docs/disc/Discovery-Centre-courtyard-overhead.jpg/jcr:content/renditions/original|NO_CLASSES
content|https://www.astrazeneca.com/content/dam/az/media-centre-docs/disc/Feature-stairway-The-Discovery-Centre-DISC.jpg/jcr:content/renditions/cq5dam.web.320.Feature-stairway-The-Discovery-Centre-DISC.jpg|NO_CLASSES
content|https://www.astrazeneca.com/content/dam/az/media-centre-docs/disc/Feature-stairway-The-Discovery-Centre-DISC.jpg/jcr:content/renditions/original|NO_CLASSES
content|https://www.astrazeneca.com/content/dam/az/media-centre-docs/disc/Laboratory-The-Discovery-Centre-DISC_DSC0417.jpg/jcr:content/renditions/cq5dam.web.320.Laboratory-The-Discovery-Centre-DISC_DSC0417.jpg|NO_CLASSES
content|https://www.astrazeneca.com/content/dam/az/media-centre-docs/disc/Laboratory-The-Discovery-Centre-DISC_DSC0417.jpg/jcr:content/renditions/original|NO_CLASSES
content|https://www.astrazeneca.com/content/dam/az/media-centre-docs/disc/Laboratory-The-Discovery-Centre-DISC_DSC0422.jpg/jcr:content/renditions/cq5dam.web.320.Laboratory-The-Discovery-Centre-DISC_DSC0422.jpg|NO_CLASSES
content|https://www.astrazeneca.com/content/dam/az/media-centre-docs/disc/Laboratory-The-Discovery-Centre-DISC_DSC0422.jpg/jcr:content/renditions/original|NO_CLASSES
content|https://www.astrazeneca.com/content/dam/az/media-centre-docs/disc/The-Discovery-Centre-Courtyard_DSC0518.jpg/jcr:content/renditions/cq5dam.web.320.The-Discovery-Centre-Courtyard_DSC0518.jpg|NO_CLASSES
content|https://www.astrazeneca.com/content/dam/az/media-centre-docs/disc/The-Discovery-Centre-Courtyard_DSC0518.jpg/jcr:content/renditions/original|NO_CLASSES
content|https://www.astrazeneca.com/content/dam/az/media-centre-docs/disc/The-Discovery-Centre-collaboration-area.jpg/jcr:content/renditions/cq5dam.web.320.The-Discovery-Centre-collaboration-area.jpg|NO_CLASSES
content|https://www.astrazeneca.com/content/dam/az/media-centre-docs/disc/The-Discovery-Centre-collaboration-area.jpg/jcr:content/renditions/original|NO_CLASSES
content|https://www.astrazeneca.com/content/dam/az/media-centre-docs/disc/courtyard-at-night_DSC0129.jpg/jcr:content/renditions/cq5dam.web.320.courtyard-at-night_DSC0129.jpg|NO_CLASSES
content|https://www.astrazeneca.com/content/dam/az/media-centre-docs/disc/courtyard-at-night_DSC0129.jpg/jcr:content/renditions/original|NO_CLASSES
content|https://www.astrazeneca.com/content/dam/az/media-centre-docs/lib/AD1-6820-AstraZeneca-logo-The-Discovery-Centrer-DISC-Getty-Images-for-AstraZeneca.jpg/jcr:content/renditions/cq5dam.web.320.AD1-6820-AstraZeneca-logo-The-Discovery-Centrer-DISC-Getty-Images-for-AstraZeneca.|NO_CLASSES
content|https://www.astrazeneca.com/content/dam/az/media-centre-docs/lib/AD1-6820-AstraZeneca-logo-The-Discovery-Centrer-DISC-Getty-Images-for-AstraZeneca.jpg/jcr:content/renditions/original|NO_CLASSES
content|https://www.astrazeneca.com/content/dam/az/media-centre-docs/lib/AD1-6920-AstraZeneca-logo-The-Discovery-Centrer-DISC-Getty-Images-for-AstraZeneca.jpg/jcr:content/renditions/cq5dam.web.320.AD1-6920-AstraZeneca-logo-The-Discovery-Centrer-DISC-Getty-Images-for-AstraZeneca.jpg|NO_CLASSES
